ID,Ball,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
28523,"{31616, 31619, 31620, 32643, 32528, 32531, 32406, 28312, 28313, 32408, 28576, 28449, 32807, 30897, 28596, 32565, 32567, 28352, 31613, 32721, 28498, 28376, 28380, 28284, 28523, 28524, 30573, 28277, 31608, 31610, 31612, 28541, 31615}",,,,,,,,,,
14070,"{14071, 14361, 14107, 14108, 14110, 13352, 13992, 13994, 13995, 13997, 13358, 14002, 14003, 12604, 12739, 12911, 12271, 14065, 14066, 14067, 13812, 14068, 14069, 14070, 14072, 14073, 14074, 14075, 14076}",,,,,,,,,,
24357,"{24450, 24458, 24600, 23963, 24478, 23970, 24484, 24357, 24488, 24875, 24879, 24880, 24881, 24882, 24885, 24887, 24888, 24890, 24891, 24508, 24892, 24895, 25152, 24513, 25154, 25155, 24403, 24407, 25179, 25052, 24797, 25181, 25055, 25059, 25060, 24811}",,,,,,,,,,
17783,"{17536, 17537, 17545, 17546, 17549, 17677, 17424, 17814, 17952, 17953, 17954, 17956, 17706, 1460, 17341, 17478, 17479, 17480, 17483, 17492, 17493, 17371, 17501, 17505, 17379, 17519, 17777, 17778, 17779, 17780, 17398, 17782, 17404, 17783}",,,,,,,,,,
788,"{784, 786, 1298, 788, 789, 1299, 1300, 1301, 1302, 797, 1440, 1192, 813, 814, 701, 1086, 703, 1087, 705, 706, 1088, 1089, 1090, 710, 711, 1091, 713, 714, 1092, 717, 718, 719, 720, 337, 723, 727, 354, 1386, 379}",,,,,,,,,,
12062,"{11232, 11233, 11368, 11597, 11470, 11353, 11389}",,,,,,,,,,
30734,"{28417, 30734, 32534, 29725, 28711, 28330, 28970, 28979, 29883, 28995, 29123, 28232, 28233, 31950, 29401, 27993, 30171, 30940, 28009, 29033, 31469, 32887, 32888, 28537}",,,,,,,,,,
17533,"{17411, 17425, 17426, 17429, 17176, 17177, 17178, 17820, 17821, 18076, 17824, 17441, 17442, 17825, 17826, 17189, 17827, 17447, 17828, 17449, 17450, 17451, 17829, 17459, 17462, 17463, 17464, 17597, 17598, 17602, 17476, 17604, 17606, 17607, 17610, 17232, 17626, 18010, 18011, 18013, 18081, 17631, 17508, 17892, 17893, 17894, 17896, 17898, 18028, 17524, 17525, 17403, 17532, 17533}",,,,,,,,,,
27977,"{30337, 29711, 32926, 32161, 28453, 29363, 28088, 30010, 30014, 29760, 30543, 28886, 28888, 28889, 28890, 28891, 28892, 29788, 29789, 31197, 28000, 32090, 28139, 28140, 29420, 29421, 29679, 29810, 28919, 29049, 32506}",,,,,,,,,,
4981,"{4609, 4165, 4166, 4020, 4345, 4091}",,,,,,,,,,
15705,"{14624, 14658, 14722, 14699, 14642, 14745, 14746, 14844}",,,,,,,,,,
25711,"{25984, 26368, 25988, 25990, 26252, 26283, 25998, 26001, 26004, 26367, 25499, 25885, 25501, 26022, 26281, 26154, 26155, 26156, 26157, 26030, 26159, 26032, 26160, 26161, 25779, 26163, 26164, 26165, 26166, 26167, 25785, 26168, 25531, 26169, 26299, 26301, 26047, 26302, 26051, 25542, 26054, 26056, 26057, 25806, 25807, 25812, 26071, 26073, 25562, 25822, 25568, 26336, 25954, 25955, 25956, 26338, 25574, 26339, 25969, 25970, 25846, 26109, 26366, 26111}",,,,,,,,,,
15135,"{15237, 15271, 15340, 15310, 15249, 15256, 15259}",,,,,,,,,,
16063,"{16387, 15492, 16391, 16392, 16265, 15498, 16520, 16523, 16273, 15635, 16025, 16026, 16667, 16161, 15527, 16046, 16687, 16560, 16563, 16055, 16057, 16060, 16062, 16063, 16578, 16068, 16585, 16841, 16075, 16587, 16588, 16078, 15702, 16351, 16356, 16360, 16361, 16362, 16363}",,,,,,,,,,
14298,"{11745, 11777, 11653, 11877, 11623, 11657, 11853, 11790, 11833, 11646, 11839}",,,,,,,,,,
28589,"{29440, 28559, 31504, 31514, 31517, 31519, 28065, 29476, 31398, 31526, 28074, 28589, 29101, 28473, 28988, 32972, 28365, 28367, 29392, 30804, 28637, 28642, 29411, 28777, 30062}",,,,,,,,,,
8416,"{5598, 5478, 5034, 5198, 5169, 5267, 5560, 5499, 5245, 5470}",,,,,,,,,,
5705,"{3136, 3137, 3879, 3147, 3125, 3102}",,,,,,,,,,
30574,"{31617, 31618, 32644, 32645, 32904, 28556, 32529, 32530, 32919, 28082, 30898, 30899, 32564, 32566, 32722, 32723, 28375, 28377, 28378, 28379, 28268, 30572, 30574, 28529, 32755, 31611, 31614}",,,,,,,,,,
455,"{6, 7, 40, 203, 79, 146, 147, 188, 181, 22, 23, 122, 158, 92, 126}",,,,,,,,,,
19703,"{22275, 21127, 19336, 19344, 22674, 22675, 20756, 22168, 22171, 19890, 19252, 20916, 19382, 20791, 19703, 19388, 22589, 19262, 22592, 19534, 19535, 22736, 22228, 19413, 22103, 19171, 20838, 22380, 22383, 22385, 22389, 19447, 20731}",,,,,,,,,,
24176,"{24705, 24706, 24707, 24709, 24710, 24199, 24713, 24332, 24462, 24725, 24354, 23974, 24233, 24251, 24381, 25026, 25030, 24648, 24400, 24285, 24675, 24294, 24681, 23918, 24686, 24176, 24178, 24436, 24699, 24700}",,,,,,,,,,
12019,"{11360, 11266, 11563, 11501, 11405, 11440}",,,,,,,,,,
7226,"{6407, 5769, 9481, 9482, 9483, 9484, 9485, 7314, 9622, 7325, 7332, 6068, 7348, 6456, 7226, 6333, 6086, 6741, 6232, 7007, 7398, 7401, 9580, 7413, 6262, 7161}",,,,,,,,,,
26146,"{25665, 25640, 25610, 25675, 25612, 25645, 25618, 25662}",,,,,,,,,,
15162,"{14720, 14690, 14824, 14762, 14763, 14796, 14708, 14644, 14808, 14779, 14780, 14687}",,,,,,,,,,
25104,"{24448, 24578, 24708, 24584, 25224, 24588, 24589, 25100, 25102, 25104, 24596, 24228, 24615, 23976, 24625, 24883, 24894, 24268, 25170, 24404, 24288, 25058, 24420}",,,,,,,,,,
19269,"{21890, 20740, 19337, 20235, 21007, 21909, 21910, 20764, 21022, 19615, 19616, 20256, 19106, 19107, 19490, 19494, 22396, 19126, 22399, 19389, 19390, 22849, 22850, 19269, 21063, 19545, 19424, 19554, 20839, 20967, 20968, 19439, 19440, 19441, 19571, 20212, 19446, 22391, 22392, 22394, 20732, 22397, 21886, 20991}",,,,,,,,,,
20942,"{19474, 19093, 19478, 22167, 22552, 22169, 22170, 19868, 22173, 20894, 19231, 19488, 22174, 22176, 22814, 19620, 22180, 22815, 19496, 19242, 22710, 20794, 19774, 19775, 22591, 21185, 22593, 22594, 22213, 22214, 21193, 19532, 20942, 20815, 19280, 19153, 22223, 22227, 22230, 22231, 19289, 22237, 21221, 19448, 20859, 21244}",,,,,,,,,,
32850,"{28170, 28555, 30990, 28051, 29844, 30868, 29846, 31516, 28061, 31005, 29855, 31389, 28321, 32030, 29989, 31527, 29992, 29865, 30124, 28976, 28345, 31945, 32841, 32842, 29004, 30924, 30925, 30928, 30929, 32850, 30934, 27994, 30941, 32622, 32623, 32509}",,,,,,,,,,
23388,"{23265, 23338, 23339, 23308, 25643, 23316, 23511, 23388}",,,,,,,,,,
520,"{96, 33, 161, 103, 110, 80, 52, 150, 182, 189, 190, 31}",,,,,,,,,,
14226,"{13853, 12899, 14468, 12901, 13222, 14469, 14470, 14225, 14226, 14227, 14228, 14229, 14230, 14231, 12600, 14267, 14268, 12989}",,,,,,,,,,
13729,"{12293, 12807, 13065, 13066, 12442, 13729, 12713, 12334, 12335, 12336, 12719, 13236, 13237, 12474, 12347, 12476, 12861, 12353, 12230, 12489, 12492, 12237, 12881, 13268, 13270, 12506, 12251, 13276, 12900, 12786, 12276}",,,,,,,,,,
21205,"{21764, 21892, 20743, 20744, 22263, 22284, 22288, 19347, 22424, 21914, 19100, 19228, 22428, 22430, 21920, 22431, 22433, 19363, 19373, 19374, 21167, 22318, 22319, 22320, 21939, 22321, 21045, 22323, 22324, 21176, 21177, 22325, 22326, 19132, 22328, 22329, 22330, 19411, 20819, 20820, 21204, 21205, 21207, 21208, 19804, 21216, 19306, 21227, 22253, 22254, 22255, 20976, 22256, 22002, 22003, 22257, 22258, 22261, 22262, 22515, 22265, 21242, 22523, 22012, 21757, 21247}",,,,,,,,,,
27882,"{30472, 28425, 30858, 30475, 30477, 30478, 28432, 32401, 28950, 29334, 28952, 32921, 28958, 29351, 30247, 28471, 30264, 30266, 30267, 28090, 32063, 32324, 32327, 32328, 32076, 32336, 29014, 32225, 32229, 28916, 29175, 28795}",,,,,,,,,,
5543,"{3616, 3395, 3492, 3173, 3343, 2992, 3793, 2994, 2995, 3443, 3731, 3450, 3005, 3678}",,,,,,,,,,
25976,"{25985, 25867, 25999, 26387, 26006, 26010, 26013, 25504, 25507, 26029, 26415, 25905, 26050, 26311, 26315, 26316, 26317, 26318, 25558, 26330, 25819, 26333, 26211, 25841, 25976, 26233, 25595, 25596}",,,,,,,,,,
17514,"{18048, 18052, 17415, 17428, 17946, 17439, 17440, 18080, 17443, 17444, 17445, 17446, 17448, 17452, 17453, 17198, 17199, 17200, 17201, 17457, 17458, 17460, 17465, 17595, 17596, 17469, 17471, 17599, 17600, 17601, 17603, 17477, 17605, 17608, 17609, 17611, 17612, 17613, 17615, 17616, 17617, 17618, 17619, 17620, 17621, 17624, 18012, 17632, 17514, 17515, 17526, 18046, 18047}",,,,,,,,,,
7312,"{6660, 6793, 6539, 7309, 7311, 7312, 7823, 7060, 7195, 6557, 8349, 8354, 7203, 8356, 8357, 8360, 8361, 8367, 6577, 8378, 8379, 8380, 7614, 7743, 7616, 8382, 7234, 8383, 8384, 7621, 8385, 8386, 8768, 8770, 9281, 7115, 6476, 8779, 9295, 7248, 9297, 9298, 6493, 8033, 7267, 7779, 8035, 7661, 9282, 7665, 7027, 9284, 7289, 7034}",,,,,,,,,,
16551,"{14651, 14820, 14811, 14735}",,,,,,,,,,
21391,"{18248, 18135, 18508, 18253, 18800, 18675, 18774, 18423, 18685, 18590, 18591}",,,,,,,,,,
2178,"{1633, 1627, 1629, 1630}",,,,,,,,,,
15890,"{15616, 15874, 16264, 16270, 15887, 16271, 15890, 16274, 15636, 16279, 15641, 15642, 15646, 15651, 15532, 15664, 16438, 16439, 16440, 16441, 16324, 16838, 16339, 16340, 16341, 16342, 16343, 16344, 16345, 15601, 15986}",,,,,,,,,,
13974,"{13961, 13962, 13963, 13966, 12687, 13968, 12689, 13970, 13971, 13974, 13975, 12698, 12706, 12723, 12731, 12732, 12736, 13384, 14412, 12751, 13008, 12375, 13807, 12529, 13813, 14202, 12799}",,,,,,,,,,
28034,"{28032, 28160, 28034, 29696, 32262, 29833, 28044, 29708, 28558, 28305, 28945, 31761, 31765, 29720, 28698, 32667, 32287, 29731, 30759, 28586, 28203, 28331, 28849, 28212, 28213, 29881, 30525, 30400, 30528, 30529, 30530, 30531, 29893, 29894, 29895, 30534, 30535, 30536, 28748, 28622, 30542, 32084, 30550, 28247, 28248, 30551, 32088, 31199, 31200, 30562, 30946, 32616, 28010, 28011, 30956, 32618, 28142, 32881, 32882, 30965, 28922, 28286}",,,,,,,,,,
13192,"{9893, 10057, 9870, 10065, 9944, 10010, 10173}",,,,,,,,,,
24380,"{24704, 24583, 24712, 24595, 24598, 24599, 24606, 24610, 24356, 24868, 25002, 25003, 25006, 25008, 24628, 24380, 25043, 25044, 25051, 24163, 24167, 24168, 24695, 24696, 24445}",,,,,,,,,,
6630,"{5698, 5351, 5196, 5039, 5136, 5041}",,,,,,,,,,
25720,"{25729, 23779, 25737, 23914, 25707, 25709, 23892, 25720}",,,,,,,,,,
14564,"{14091, 14092, 14093, 13582, 14094, 14095, 14096, 14098, 13587, 14099, 14349, 14485, 12951, 13596, 12830, 14111, 14239, 12833, 14114, 13603, 14240, 14117, 14118, 14119, 14242, 13609, 14121, 14243, 14385, 12850, 13492, 13494, 12862, 14527, 12993, 14145, 12995, 14533, 13516, 14542, 14418, 14419, 13524, 12885, 14546, 14295, 14296, 14558, 14564, 14565, 14184, 12914, 14591}",,,,,,,,,,
16609,"{16403, 16405, 16150, 16407, 15512, 16406, 16409, 16285, 16541, 16543, 16544, 16673, 16546, 16163, 16419, 16421, 16547, 16550, 16674, 16425, 16042, 16675, 16172, 16676, 15534, 16570, 15675, 16329, 16596, 15701, 16609, 16610, 16611, 15588, 15592, 16625, 16626, 16627, 16628, 16887}",,,,,,,,,,
21918,"{20996, 19848, 21773, 21782, 22423, 19737, 22426, 19867, 21916, 21917, 21918, 21919, 20769, 21921, 21924, 21925, 21926, 21927, 21928, 19753, 21929, 21930, 19756, 21931, 21932, 21933, 19888, 21040, 21935, 19763, 21936, 21937, 21940, 21941, 21942, 21944, 21945, 22322, 21052, 22327, 20291, 21187, 21189, 19787, 21196, 19789, 20814, 21199, 20306, 19295, 21222, 21232, 19701, 21245, 22014}",,,,,,,,,,
1760,"{2689, 2585, 2458, 2587, 2589, 2590, 2591, 2592, 2467, 2468, 1704, 1971, 1720, 1853, 2392, 2008, 1758, 1760, 2401, 2278, 1768, 1769, 2025, 2171}",,,,,,,,,,
12203,"{9766, 9806, 10128, 10001, 9780, 9781, 10234, 10203}",,,,,,,,,,
5079,"{2982, 3400, 3417, 3380, 3097, 3546, 3804}",,,,,,,,,,
6025,"{3792, 3581, 3189, 2926}",,,,,,,,,,
30884,"{30982, 30614, 31511, 31512, 31768, 30619, 30623, 30240, 30882, 30883, 30884, 30886, 30889, 30890, 32939, 28591, 32431, 30002, 30003, 30260, 30018, 28996, 32196, 28230, 30034, 30039, 31319, 31320, 28526}",,,,,,,,,,
22226,"{22144, 22146, 22149, 19335, 19208, 22285, 22175, 22816, 22178, 22179, 20782, 20146, 19575, 22711, 22712, 22713, 22714, 19324, 19788, 21198, 20816, 19538, 22226, 22229, 22232, 22233, 22234, 22235, 22236, 22238, 20833, 19298, 21223, 19566, 19568, 20215, 22140}",,,,,,,,,,
15584,"{16267, 15631, 16660, 15895, 15899, 15916, 16301, 15662, 15670, 15558, 16326, 15696, 15570, 15700, 15579, 15584, 15974, 15983, 16239, 15486}",,,,,,,,,,
25520,"{26371, 26372, 26373, 26374, 26375, 25876, 25496, 25498, 26016, 25889, 26401, 26410, 26411, 26412, 25518, 25520, 25521, 25776, 25777, 26294, 26297, 26304, 26305, 25797, 26309, 25543, 25550, 25810, 26200, 25950, 25827, 25578, 25840, 25597}",,,,,,,,,,
22439,"{21122, 19715, 22276, 22277, 19723, 19856, 22289, 22929, 22551, 22555, 22172, 19619, 21155, 19239, 19240, 22439, 22440, 22441, 19127, 20793, 19518, 19525, 22604, 22605, 21209, 21089, 19811, 21096, 19180, 22381, 22510, 22511, 19577, 22266, 22907, 22268, 22269}",,,,,,,,,,
9256,"{4896, 5218, 5591, 5193, 5674, 4942, 4945, 4919}",,,,,,,,,,
5767,"{3234, 2949, 3692, 3533, 2896, 3696, 3454}",,,,,,,,,,
14364,"{14362, 12744, 13993, 13355, 13996, 12717, 13998, 13999, 14000, 14001, 12791, 13242, 14363, 14364, 12415}",,,,,,,,,,
12802,"{11585, 11608, 11236, 11342, 11539, 11256, 11516}",,,,,,,,,,
17182,"{17920, 17921, 17922, 17284, 17277, 17934, 17427, 17555, 17947, 18077, 17182, 17950, 17917, 17316, 17317, 17961, 18093, 17332, 17337, 17231, 17999, 18000, 18001, 17236, 17237, 18006, 18008, 18009, 17889, 17634, 17510, 17262, 18039, 17914, 17276, 17661, 17918, 17919}",,,,,,,,,,
25626,"{26112, 26433, 26115, 26116, 26117, 26248, 26253, 25884, 26279, 26035, 26170, 26172, 26175, 26176, 26177, 26178, 26179, 26180, 26053, 26182, 26055, 25544, 25800, 26184, 25803, 25548, 26059, 26060, 25551, 26445, 26065, 25555, 26451, 26069, 26070, 26072, 25817, 25570, 26348, 26352, 26353, 26098, 26099, 25588, 26101, 25847, 26104, 26106, 26432, 26108, 26110}",,,,,,,,,,
9232,"{5775, 5776, 9232, 8346, 8347, 6044, 9642, 8366, 7216, 8369, 9269, 7222, 9270, 9274, 9275, 9404, 8387, 8388, 6217, 6218, 7753, 7244, 7754, 7246, 7247, 9423, 6610, 8403, 7893, 7261, 8419, 8420, 7269, 7272, 7275, 6382, 7286, 7293, 7806}",,,,,,,,,,
20524,"{21632, 20868, 20872, 20873, 19466, 20886, 20887, 21400, 21147, 20391, 19626, 20524, 20908, 19764, 19895, 19395, 20932, 20421, 20934, 20944, 20436, 20956, 22622, 21599, 21601, 21602, 21606, 21607, 21623, 21611, 22635, 21615, 21618, 21620, 21367, 21624, 21625, 21628, 21629, 20350, 21631}",,,,,,,,,,
12352,"{12352, 12294, 14376, 12234, 14540, 13197, 14253, 14254, 14192, 14255, 14256, 13364, 12565, 12407, 12573, 12477}",,,,,,,,,,
9416,"{6147, 7684, 5765, 5897, 5900, 7700, 7702, 9626, 7709, 6173, 6174, 6175, 8225, 7715, 7720, 7721, 7722, 7723, 7724, 7725, 8236, 7735, 8247, 5819, 8507, 6589, 6335, 7744, 7745, 7874, 7875, 8257, 8519, 9416, 8523, 7901, 9567, 9568, 9569, 9061, 9065, 9066, 9069, 7671, 7288, 9082, 7676}",,,,,,,,,,
675,"{519, 1415, 675, 817, 1203, 1205, 1206, 1207, 1208, 1342, 1479, 976, 338, 856, 857, 861, 1382, 616, 872, 873, 876, 500, 502, 886, 1020, 894}",,,,,,,,,,
5414,"{3777, 3106, 3011, 3558, 3503, 3504, 3575, 3295}",,,,,,,,,,
20305,"{21762, 21765, 21766, 21770, 21003, 21772, 21005, 21774, 19343, 22154, 22161, 21756, 21780, 20246, 20247, 21781, 21017, 21783, 22422, 22938, 19101, 21021, 19361, 21027, 21028, 20776, 19119, 19503, 19249, 19631, 20273, 20274, 21042, 20150, 21043, 20153, 21050, 19133, 19523, 20803, 21061, 20294, 22083, 19400, 21064, 22085, 19531, 22088, 22089, 22090, 22092, 19536, 20305, 22093, 22094, 19540, 19157, 19414, 22096, 19544, 22098, 22100, 22101, 19425, 20837, 19302, 20199, 20969, 20845, 19313, 20977, 21750, 20984, 19452, 21759}",,,,,,,,,,
9503,"{8864, 6145, 9503, 8751, 8754, 7667, 9016, 7128, 7641, 8858, 7902, 8863}",,,,,,,,,,
25656,"{26369, 26370, 24325, 24203, 25995, 24205, 26000, 24850, 25893, 26023, 25899, 26158, 26031, 24752, 26162, 24757, 26043, 26300, 24260, 26181, 25802, 26066, 26067, 26068, 26074, 25567, 26341, 25963, 25966, 25972, 23934}",,,,,,,,,,
25814,"{25862, 26394, 26395, 26396, 26269, 26397, 26270, 26272, 26273, 26274, 26402, 26403, 26404, 26405, 25526, 16317, 25814, 25838, 16751, 25586, 25973}",,,,,,,,,,
23403,"{23394, 23403, 23404, 23405}",,,,,,,,,,
10313,"{13828, 13832, 13835, 13866, 13870, 13871, 13504, 13399, 14041, 14042, 13402, 14044, 14045, 14046, 14047, 13409, 13410, 14049, 14052, 12399}",,,,,,,,,,
16835,"{15520, 16259, 16835, 16836, 15870, 16900, 16616, 16553, 16266, 16254, 15892, 16249, 15547, 15548, 15614}",,,,,,,,,,
28592,"{31240, 31242, 31243, 31244, 31249, 31255, 31257, 32796, 31778, 31910, 31913, 31917, 28592, 28593, 31920, 31922, 31924, 31925, 31354, 32821, 31298, 31557, 31821, 31822, 31823, 31825, 31826, 30805, 32853, 32854, 31465, 31340, 31344, 31345, 31346, 31347, 31473, 28410, 31355}",,,,,,,,,,
24779,"{24580, 24989, 24351, 23967, 24994, 24995, 24998, 25139, 24244, 24245, 24246, 24769, 24776, 24904, 24778, 24779, 24913, 24949, 24950, 24952, 23931}",,,,,,,,,,
22540,"{22145, 22147, 22534, 21767, 22135, 22535, 22537, 22539, 22136, 22540, 22541, 19345, 22137, 22139, 19359, 22904, 22142, 19761, 19124, 21175, 20161, 20290, 20293, 21195, 19198, 19297, 20198, 22001, 19187, 21237, 20214, 21238, 21752, 22009, 22134, 21243, 22141, 21758, 22143}",,,,,,,,,,
28145,"{28177, 31140, 30633, 31146, 28204, 31033, 31034, 31037, 29119, 31047, 29261, 29262, 28111, 28112, 28113, 28114, 29263, 31964, 28145, 30072, 31481, 29052}",,,,,,,,,,
14389,"{10280, 10281, 9814}",,,,,,,,,,
24566,"{24727, 23968, 25133, 25134, 24751, 25135, 25136, 25137, 24373, 24764, 23998, 25156, 23930, 24527, 25041, 24020, 25175, 24536, 24028, 24039, 24424, 24553, 24555, 25208, 24557, 24430, 24560, 24563, 24820, 24566, 24568, 24570, 24572}",,,,,,,,,,
15568,"{15889, 15896, 16282, 16411, 16283, 15644, 15912, 15682, 16456, 16457, 16459, 16843, 16844, 16462, 15568, 15569, 16726, 16366, 16367, 16372, 15605, 16373, 15480}",,,,,,,,,,
22828,"{19201, 20229, 19334, 21893, 21897, 20746, 21899, 21900, 19483, 19611, 22299, 22300, 22301, 22302, 20778, 22826, 22827, 22828, 22835, 22836, 19260, 19139, 19140, 19417, 22240, 22241, 22242, 19427, 22243, 22245, 22247, 22248, 22249, 22250, 22252, 20209, 20981, 20982, 22390, 22393, 19195}",,,,,,,,,,
20258,"{20738, 22152, 20233, 20234, 22156, 20760, 21537, 19362, 19618, 20258, 20261, 19118, 22198, 20152, 22200, 22203, 20796, 22204, 22205, 22209, 20804, 20165, 20166, 22477, 22482, 21980, 21988, 21994, 21995, 21996, 19318, 21501}",,,,,,,,,,
2009,"{2180, 1800, 2189, 2576, 1810, 1813, 2453, 2583, 2584, 1818, 1951, 1823, 2211, 2471, 1833, 2473, 1709, 2477, 1843, 2227, 2228, 2229, 1849, 1856, 1737, 2000, 2769, 2770, 2771, 2772, 2009, 2139, 1762, 1771, 1772, 1782, 1789, 1790}",,,,,,,,,,
26049,"{25248, 25331, 25272, 25338, 25307, 25244}",,,,,,,,,,
16497,"{16395, 16396, 16397, 16398, 16908, 16400, 15511, 16669, 16670, 16671, 16672, 16689, 16825, 16826, 16712, 15583, 16497, 16498, 16499, 16500, 16501, 16766}",,,,,,,,,,
1234,"{664, 1068, 1069, 1072, 1073, 1074, 1337, 1338, 1339, 1470, 1218, 1220, 586, 1103, 1105, 1233, 1234, 1236, 597, 341, 1237, 729, 730, 742, 745, 747, 748, 1134, 752, 1136, 1138, 760}",,,,,,,,,,
15350,"{15804, 15860, 15807}",,,,,,,,,,
433,"{163, 105, 10, 11, 144, 83}",,,,,,,,,,
24333,"{24323, 24453, 24711, 24333, 24334, 24721, 24338, 24724, 24869, 25001, 25004, 25005, 23983, 24367, 24369, 25007, 25009, 25010, 25011, 24649, 24906, 24666, 24297, 24298, 24186}",,,,,,,,,,
28639,"{32129, 32131, 30473, 30483, 29333, 29207, 28699, 31012, 31145, 31148, 31025, 31411, 31412, 32189, 29118, 31423, 32066, 32067, 32326, 32072, 28750, 28751, 28239, 31062, 29147, 28639, 31456, 32226, 33000, 29803, 31981, 31983, 32126, 32127}",,,,,,,,,,
8504,"{7680, 7681, 7303, 7304, 7689, 7056, 7705, 9625, 7712, 7713, 7840, 7841, 7716, 7860, 8504, 8506, 7739, 7740, 7231, 7871, 7747, 9413, 5961, 7116, 6352, 7120, 5845, 5846, 7257, 9689, 7262, 7904, 5864, 9064, 7274, 9068, 6125, 6126, 7280, 9072, 6140, 7677, 7678, 7679}",,,,,,,,,,
23564,"{23266, 23311, 23312, 23253, 23383}",,,,,,,,,,
22696,"{21888, 21896, 22927, 21905, 19352, 19096, 19353, 21535, 22695, 22696, 22697, 22698, 22699, 22196, 22197, 19383, 22199, 20281, 22202, 20285, 20157, 22208, 22210, 20297, 22476, 22478, 22481, 22483, 22484, 22239, 20201, 19434, 19183, 22896, 19315, 21493, 19579, 19583}",,,,,,,,,,
4946,"{4267, 4876, 4174, 4019, 3958, 3967}",,,,,,,,,,
23615,"{25056, 24900, 24806, 24391, 24903, 23919, 24592, 24021, 24955, 25053, 24991}",,,,,,,,,,
23706,"{23488, 23436, 23340, 23374, 23317, 23446, 23478, 23419}",,,,,,,,,,
32286,"{28419, 32006, 32284, 32285, 32286, 28319, 32288, 30758, 32170, 30764, 28722, 30774, 30523, 28859, 28860, 28743, 29012, 32505, 29790, 32507, 28387, 30950, 28008, 29801, 30955, 30960, 29813, 32504, 28665, 28923}",,,,,,,,,,
8617,"{9601, 8514, 5859, 7718, 8615, 8617, 7055, 7696, 7697, 7669, 7611, 7710}",,,,,,,,,,
23700,"{24327, 24629, 24247, 24249, 24250, 24507, 24385, 24007, 24663, 24156, 24029, 24159, 24161, 24171, 24172, 24174, 24315, 24189, 24190}",,,,,,,,,,
32612,"{32901, 32776, 32781, 30232, 30747, 30236, 30237, 30000, 30258, 30268, 30269, 30270, 30271, 30273, 32194, 30275, 29003, 31694, 31695, 29008, 32851, 30036, 31701, 32852, 31703, 31705, 30050, 32611, 31460, 32612, 31462, 31468, 31471, 32122, 32125, 28543}",,,,,,,,,,
1493,"{1280, 1281, 1282, 388, 774, 663, 1438, 1439, 673, 1057, 1058, 1062, 1065, 948, 1209, 1211, 1212, 1213, 323, 1354, 1355, 1102, 1493, 728, 733, 737, 357, 617, 750, 755, 1279}",,,,,,,,,,
15551,"{16641, 16642, 16643, 16644, 16144, 16019, 16024, 16154, 16155, 16799, 16800, 15521, 16418, 16683, 16684, 16685, 16686, 15536, 16573, 15550, 15551, 16463, 16469, 15599, 16891, 15996, 15997}",,,,,,,,,,
712,"{780, 525, 787, 796, 803, 1193, 830, 831, 704, 832, 707, 708, 709, 712, 715, 589, 592, 722, 344, 345, 735, 485, 741, 751, 1137, 503, 763}",,,,,,,,,,
7625,"{8465, 8470, 7319, 8471, 7196, 6303, 8480, 8098, 7593, 8492, 8493, 6960, 7217, 7601, 6838, 7742, 8126, 8899, 6727, 7625, 7626, 8778, 7630, 7635, 7894, 7639, 8153, 7260, 7264, 8929, 7662, 9340}",,,,,,,,,,
29891,"{30850, 30851, 28293, 30086, 30857, 29835, 29840, 28307, 29848, 31387, 30112, 31395, 28452, 28580, 31396, 28840, 31528, 32937, 29869, 30784, 29891, 31994, 28496, 28241, 29906, 32759, 29909, 30172, 28127, 30313, 32638, 32639, 32760, 30842, 32637, 32382, 32383}",,,,,,,,,,
8945,{3085},,,,,,,,,,
17530,"{17285, 17286, 17799, 17801, 17802, 17803, 17804, 17806, 17551, 17807, 17808, 17809, 17172, 17185, 17186, 17703, 17704, 17709, 17329, 17330, 17715, 17717, 17718, 17338, 17212, 17213, 959, 17484, 17485, 17750, 17885, 17887, 17252, 17253, 18020, 17895, 17268, 17269, 17527, 18040, 18041, 17530, 17531}",,,,,,,,,,
21521,"{22400, 21889, 21891, 21508, 21509, 21894, 21895, 22151, 21898, 21902, 21521, 21907, 22292, 22293, 22294, 19479, 21911, 21913, 22295, 22296, 21532, 22297, 22298, 22303, 20257, 20135, 20170, 20173, 20174, 20175, 19416, 20186, 22246, 22395, 22398, 21887}",,,,,,,,,,
1033,"{1408, 1409, 1029, 1030, 391, 1033, 1034, 1035, 1036, 1277, 1061, 1063, 1064, 1066, 1118, 1119, 1120, 1123, 356, 1124, 1255, 1256, 1383, 1384, 1273, 1274, 1275, 381, 1407}",,,,,,,,,,
21524,"{21510, 20231, 22150, 21524, 21526, 19095, 21528, 19102, 19114, 22063, 22193, 22067, 19385, 22074, 22076, 22079, 22080, 22081, 22082, 19398, 19147, 19561, 21492, 21495, 21496, 20735}",,,,,,,,,,
12131,"{12804, 12805, 12808, 12809, 13196, 12305, 13203, 13208, 13209, 13211, 13212, 12700, 13213, 13475, 14508, 14509, 13487, 13525, 12507, 13406, 14430, 12772}",,,,,,,,,,
